,Player,Component 1,Component 2
634,Arike Ogunbowale,6.077508198713579,3.6121610023029893
635,A'ja Wilson,7.1150795880764734,-4.714264688613853
636,DeWanna Bonner,7.270965523386983,-0.19414874969376097
637,Breanna Stewart,7.794153208499264,-0.488731558766334
638,Diana Taurasi,6.169998311753049,4.081031106870564
639,Sabrina Ionescu,4.340585084691606,3.277341354279547
640,Kelsey Mitchell,3.8587160128855444,3.6387901220412333
641,Skylar Diggins-Smith,4.948873674732575,2.7933021599203838
642,Brittney Griner,4.800917375825394,-3.348293955775708
643,Chennedy Carter,3.601503580418368,1.18829405018506
644,Betnijah Laney-Hamilton,5.30482965174828,1.0688809113542437
645,Myisha Hines-Allen,6.274224664725873,-1.685691064244243
646,Aerial Powers,4.150316276943112,1.661120163186425
647,Crystal Dangerfield,3.082044520804941,3.009083214681075
648,Napheesa Collier,6.976074231540905,-3.0636167252450677
649,Alyssa Thomas,6.461497174000833,-3.309086703162264
650,Jewell Loyd,3.514756032220551,2.5320902747950407
651,Allie Quigley,2.4703650475668804,2.9958197104050726
652,Ariel Atkins,3.7168315433887527,2.3107812322088273
653,Kahleah Copper,3.485149778906228,0.32654758901415204
654,Candace Parker,6.686910537819337,-2.7806320100038024
655,Bria Hartley,3.1023989643922234,2.9221408314992585
656,Courtney Williams,3.537342185660502,-1.3111586142410923
657,Sylvia Fowles,4.165850619737581,-5.050155956112005
658,Angel McCoughtry,3.402619696115118,-0.21613827387707793
659,Chelsea Gray,3.5090498722795824,1.6156583701932554
660,Satou Sabally,5.116611945350161,-2.21532273173587
661,Courtney Vandersloot,5.300522718934909,1.4816942638925397
662,Cheyenne Parker-Tyus,4.436437063675466,-1.9076086438589546
663,Nneka Ogwumike,2.4726301586526356,-0.21407604462857788
664,Allisha Gray,2.2972264994551987,0.5819496892077921
665,Dearica Hamby,4.17333338277865,-0.9728394129811055
666,Emma Meesseman,3.535582133131244,-0.6903067547664516
667,Damiris Dantas,3.386687299952662,0.5780681591569765
668,Tiffany Mitchell,2.577873289950235,1.2823820527309988
669,Candice Dupree,1.8724872533111472,-0.8424033454804184
670,Kayla McBride,1.8973624388679027,1.871744454727443
671,Kia Nurse,2.251207555155779,2.4336521848347816
672,Azurá Stevens,2.9567817841226205,-1.7246149189654114
673,Layshia Clarendon,2.2961834676053643,1.6740292244304555
674,Brionna Jones,3.0855809778301997,-1.9480157185668892
675,Jackie Young,1.4660573620466835,-0.48749035401966334
676,Teaira McCowan,2.531022940456629,-4.7353393631399365
677,Jazmine Jones,2.552118695722302,0.16936972095005462
678,Marina Mabrey,1.4069417139994824,2.247638494091936
679,Riquna Williams,0.6617181543799481,2.6814528369225434
680,Jasmine Thomas,1.3804343409532898,2.254934381470746
681,Elizabeth Williams,2.103230511520077,-3.775982967789432
682,Brittney Sykes,1.7662614384788071,0.532343181911024
683,Alysha Clark,1.9844573277976654,1.0063771314851553
684,Sue Bird,0.5828514736050793,3.4031104689281535
685,Leilani Mitchell,1.7640303575213954,2.330870284365669
686,Natasha Howard,2.896611084289157,-2.6952463487224434
687,Odyssey Sims,0.21356382059495194,1.1774460051209812
688,Amanda Zahui B,3.3447308071612323,-0.9382445520691641
689,Julie Allemand,2.4693253440359966,2.0268670894399254
690,Tianna Hawkins,0.34107782191931635,0.4185267808022501
691,Monique Billings,2.699615573030463,-4.273360173103315
692,Sami Whitcomb,-0.20873813402745414,2.111483513636147
693,Jordin Canada,0.9221802882084328,0.39877105092188775
694,Natalie Achonwa,0.4481549667061654,-2.2226447636618123
695,Gabby Williams,0.46639538157096544,0.442804464817653
696,Danielle Robinson,0.011742952617996573,0.5856666096065526
697,Kayla Thornton,1.093386678066515,-0.37017195662366115
698,Shatori Walker-Kimbrough,-0.6333983723445574,1.3279027119922122
699,Brianna Turner,2.8480272370238033,-5.841625468667789
700,Kennedy Burke,-1.0595419492677822,0.3460846051541274
701,Te'a Cooper,-1.0072765625834603,1.124806974898664
702,Paris Kea,-1.339417669265971,1.4387922624072902
703,Rachel Banham,-0.8691233854381636,1.732928305938891
704,Diamond DeShields,-0.9003851873697946,0.33134235559984115
705,Sydney Wiese,-1.1522512465172738,1.7018841872962778
706,Tyasha Harris,-1.1104354436608368,1.5030874212936078
707,Bridget Carleton,-0.09557161091194608,0.5082359200201574
708,Ezi Magbegor,-1.4633048552891756,-1.6241226422931159
709,Lexie Brown,-0.27272311920410686,1.5700360710630876
