,Player,Component 1,Component 2
89,Nyara Sabally,-1.019858011617137,-2.4266239833743732
90,Tiffany Mitchell,-1.8636316320078024,0.36629113736968344
91,Natisha Hiedeman,-1.3437663435623701,0.8519045025780624
92,Dorka Juhász,-1.4403770989733058,-0.8952752322916574
93,Kristy Wallace,-1.819021478367794,0.6342658476790886
94,Cecilia Zandalasini,-1.9993035908508148,1.0129472958451264
95,Diamond DeShields,-2.0233587238882658,0.21822044967415405
96,Damiris Dantas,-2.254054232609129,0.45652494004215977
97,Sevgi Uzun,-0.9894486520336401,0.9541053015859619
98,Layshia Clarendon,-1.0728132619893882,0.5217715782653164
99,Katie Lou Samuelson,-1.6163550348249802,0.9332687177369435
100,Destanni Henderson,-2.4474595798317003,-0.05818870212133206
101,Sika Koné,-2.6219863118491413,-0.05576843953104877
102,Mercedes Russell,-1.879181649926494,-1.2274486579635338
103,Haley Jones,-1.452727788539842,-0.2201476206668648
104,Natasha Mack,-0.9573264508474739,-2.829823523903507
105,Megan Gustafson,-2.297431497563988,0.23438662647758685
106,Erica Wheeler,-2.092225901551336,0.8883912084104033
107,Zia Cooke,-3.2238983904839533,0.4897823196864608
108,Stephanie Talbot,-1.4763258169642794,-0.04646156708734003
109,Kennedy Burke,-2.388460457765898,0.19228693874523378
110,Olivia Nelson-Ododa,-2.1738403663573327,-1.7199843993207111
111,Ivana Dojkić,-2.947971025480534,0.8689110277731789
112,Nia Coffey,-1.9551988447891104,0.05518746592183182
113,Crystal Dangerfield,-2.6664103098993097,0.9564757122160692
114,Mikiah Herbert Harrigan,-2.8554202770711776,-0.04010784017009902
115,Victoria Vivians,-2.397189754315462,0.5509274524319767
116,Veronica Burton,-2.293282797022855,0.4661608966274097
117,Ezinne Kalu,-2.5883975274428863,-0.2900714168204182
118,Kaela Davis,-3.013404533382076,0.8741875636765016
119,Joyner Holmes,-3.0127088784101685,-0.43544217102445953
120,Diamond Miller,-3.1941621918219023,-0.24556333547228637
121,Kierstan Bell,-3.9491463721860542,0.568304804648044
122,Grace Berger,-3.092116953875127,-0.05042664476355501
123,Jaelyn Brown,-3.3755863770174956,-0.253371988569409
124,Celeste Taylor,-2.6317681963113375,-0.17561350646318336
125,Kate Martin,-2.851053644896572,0.7204307164959458
126,Amy Atwell,-3.8046543360183804,0.3490052507517376
127,Sydney Colson,-2.901927588021385,1.1894445823099813
128,Alissa Pili,-3.482966923619997,-0.07922308231449585
129,Sug Sutton,-2.880366593896143,0.6612174119577301
130,DiDi Richards,-3.948645990155119,-1.1955801574348615
131,Morgan Bertsch,-3.5299771120759202,-0.1606165860128783
132,Jaylyn Sherrod,-4.3158188859707245,-0.23174196513973067
133,Liz Dixon,-3.623608602243867,-1.5589724978560466
134,Queen Egbo,-4.247910441878365,-0.9647303550080025
135,Kiah Stokes,-1.688983209136781,-1.062499482641403
136,Moriah Jefferson,-3.974850150330693,0.7213978986563032
137,Brianna Turner,-3.5244680200536864,-1.6289581623244767
138,Marquesha Davis,-4.092524198586711,0.8210947908495603
139,Lorela Cubaj,-3.859925031848716,-1.1694958828891968
140,Astou Ndour-Fall,-4.3776568593989795,-0.04560511716994647
141,Laeticia Amihere,-4.576875313470465,-1.4039672416472422
142,Stephanie Soares,-3.646425359472673,-0.7635552835543805
143,Charisma Osborne,-5.145850568639823,-1.177507705790603
144,Jakia Brown-Turner,-5.154142221383256,-0.14708434937585094
145,Kysre Gondrezick,-4.817022476786864,-0.20136110513666372
146,Lou Lopez Sénéchal,-4.791384666899163,-0.010195404445727719
147,Victaria Saxton,-5.230139308119555,-0.2026389475297236
148,Dulcy Fankam Mendjiadeu,-4.489128018557086,-1.6940263826175797
149,Kiana Williams,-5.444410367741581,0.03772814918335212
150,Olivia Époupa,-3.424512135100696,-0.2211957669744548
151,Emma Cannon,-5.187592563419213,-0.9629533384251096
152,Nika Mühl,-5.662470676870854,-0.7504929874919343
153,Caitlin Bickle,-6.458715931514984,-0.49528970745830664
154,Dyaisha Fair,-6.1468981249334105,-0.189989025340866
155,Jessika Carter,-6.503418810919222,-0.6706771545790954
156,Taylor Soule,-6.468627688596853,-0.7311139578716095
