,Player,Component 1,Component 2
157,Jewell Loyd,7.544822005106826,3.468998537308876
158,Breanna Stewart,9.204801401764362,-1.2170285644204017
159,A'ja Wilson,8.751851210962236,-4.669112077134615
160,Napheesa Collier,7.422868239893393,-1.9129434673842827
161,Arike Ogunbowale,6.475792189034114,3.9522976245694887
162,Nneka Ogwumike,6.929659762276769,-2.0792565138095704
163,Kahleah Copper,4.5343067019125165,1.7713994224120562
164,Kelsey Plum,5.058909214961226,3.6480430851476786
165,Satou Sabally,8.048498523604483,-0.8141892536991919
166,Kelsey Mitchell,3.9370151092002694,3.768270327416661
167,Jackie Young,4.760336133277528,2.4878376571577774
168,Brittney Griner,4.324120075415036,-2.7512183090322275
169,Rhyne Howard,5.325668531563036,2.1278802793049905
170,DeWanna Bonner,5.011613704809693,1.5975534254646557
171,Allisha Gray,4.743793409583838,0.5606507649929365
172,Sabrina Ionescu,5.77295274567349,3.2856919185989804
173,Elena Delle Donne,3.9362849277710428,0.27128063830296767
174,Natasha Howard,6.7466575263913935,-2.114388270521658
175,Diana Taurasi,4.577958384259213,3.5096090974304275
176,Brionna Jones,5.7653093863465354,-2.547059871951075
177,Brittney Sykes,5.1909136794581405,1.195653838989034
178,Alyssa Thomas,8.852827156641169,-5.201654418317076
179,NaLyssa Smith,4.78593068380186,-2.7593743729957976
180,Chelsea Gray,5.458867180914042,1.545614726145047
181,Cheyenne Parker-Tyus,4.823717253261931,-2.431464934794564
182,Marina Mabrey,3.702760546989611,2.300305410010358
183,Aliyah Boston,5.221992958291233,-4.002660023052801
184,Kayla McBride,2.9359422513646107,2.9341274537853663
185,Ezi Magbegor,5.317857591508085,-2.8373896773762866
186,Jordin Canada,4.3321168417456555,2.0440881768792853
187,Betnijah Laney-Hamilton,2.509104634405392,1.7599304197471004
188,Natasha Cloud,3.9512363920693474,2.0050001895965623
189,Lexie Brown,1.334370576463684,2.8996985637373647
190,Diamond Miller,2.2025218567915976,0.7844765759357323
191,Tiffany Hayes,2.440969412247743,1.4137986661379123
192,Teaira McCowan,3.9747071721766742,-5.5303446782286905
193,Ariel Atkins,2.1641718982496654,1.591781845434624
194,Jonquel Jones,4.391204587321432,-2.764486364523478
195,Sophie Cunningham,1.8908160793192332,1.9246309350382622
196,Layshia Clarendon,2.250569211012766,1.3807112226466371
197,Azurá Stevens,2.5245376923396305,-0.7987140954381795
198,Courtney Vandersloot,3.7715731617406947,1.1549548873327724
199,Moriah Jefferson,1.067440958145966,1.7920610212618615
200,Courtney Williams,3.311257512477686,0.13238767772981222
201,Shakira Austin,1.907896661959316,-3.572281304689171
202,Erica Wheeler,2.0440036292821895,1.4081137463060587
203,Elizabeth Williams,2.5671905455235775,-3.3014466238677174
204,Sami Whitcomb,1.8142991032627207,2.71664831387251
205,Alanna Smith,2.898064035725944,-1.8202300282839978
206,Candace Parker,2.679104218781414,0.3598716761071852
207,Dana Evans,0.22161802365461766,2.067077184669387
