,Player,Component 1,Component 2
825,Chiney Ogwumike,2.7591463010383155,-2.9396168144700834
826,Tianna Hawkins,1.123529240579028,0.33816399820506143
827,Renee Montgomery,1.5664109763807212,3.496917625640306
828,Stefanie Dolson,3.1098494559622996,-0.586251678534569
829,Elizabeth Williams,2.996444443468345,-4.080662484395589
830,Damiris Dantas,2.271843119809013,1.2047354039730676
831,Natasha Cloud,2.2725115947113106,2.9362656333011476
832,Shekinna Stricklen,0.9595071399201441,3.1290029503441144
833,Alex Bentley,0.6891195707141868,2.2870285528172225
834,Cheyenne Parker-Tyus,2.4017433202478746,-2.6686960202761907
835,Natalie Achonwa,1.7588217393976877,-2.0688954177381254
836,Isabelle Harrison,2.2502520630691527,-2.904631605120787
837,Amanda Zahui B,2.6639704374624666,-1.4939021421790615
838,Kelsey Plum,1.2886707553878323,2.2242755767361913
839,Maria Vadeeva,-0.33193993080162076,-0.6713165050494091
840,Lexie Brown,-0.2379488352247019,2.5966765165331553
841,Mercedes Russell,1.558432049103618,-2.8890212294688764
842,Jessica Breland,2.443689029239247,-1.970206968361702
843,Glory Johnson,1.1143292317355802,0.618207188887986
844,Sami Whitcomb,0.39160672133237273,3.3967669005689496
845,Rebecca Allen,-0.3382484571683558,0.6688554142105608
846,Marine Johannès,-0.5923283301577137,1.7572138127953074
847,Astou Ndour-Fall,-0.041060154042481964,-0.9722790667273769
848,Kahleah Copper,-0.8235209556938842,0.4154348775755146
849,Shatori Walker-Kimbrough,-0.4455239418980768,0.9281723284858328
850,Jackie Young,0.8782719636183927,0.5551408610256509
851,Briann January,0.2828874636419131,2.2791525115926397
852,Yvonne Turner,0.23049625235033608,1.5087724548018029
853,Bria Holmes,-1.2870041746129726,0.766959639424196
854,Layshia Clarendon,-1.0121880521880333,0.9392399250064305
855,LaToya Sanders,1.5585791854949125,-2.6029451741278096
856,Tierra Ruffin-Pratt,0.33245750132080604,0.5640209925874977
857,Kaela Davis,-0.20385336274429822,0.8016981840660126
858,Essence Carson,-1.021946308639366,0.6962265273744425
859,Betnijah Laney-Hamilton,0.3000651754402789,0.4158674967666419
860,Gabby Williams,-0.8937088926232885,0.23893640181277204
861,Crystal Langhorne,-0.8386191025175206,0.1679803903307923
862,Kaleena Mosqueda-Lewis,-1.6621232383782134,1.2977373542923571
863,Monique Billings,1.2388137707762767,-1.4672292298532528
864,Temi Fagbenle,-0.9775632625555203,-1.1913437573098122
865,Brittany Boyd-Jones,0.7380236087486338,0.6237238804126246
866,Tamera Young,-0.1752045009046265,-0.26259387882763013
867,Reshanda Gray,0.22721895872567185,-1.877994378353471
868,Stephanie Talbot,-0.7451703008980403,1.1797375291126995
869,Kalani Brown,-1.0085985586020896,-2.242052140021877
870,Theresa Plaisance,-0.38727462259124895,-0.4217696133897728
871,Nia Coffey,-1.2489014653059076,-0.0892542286825763
872,Shenise Johnson,-1.7802676274006972,0.5734373013363866
873,Jessica Shepard,0.08211822451052657,-0.9629684865873431
874,Sydney Wiese,-1.3366041718509587,1.8787678860912465
875,Azurá Stevens,-1.4383042505287285,-2.0173617111856057
876,Tanisha Wright,0.205206761167087,0.9497107611419953
877,Kennedy Burke,-1.954587330234008,0.2247992477074304
878,Diana Taurasi,0.23547893701302877,1.2103269604112907
879,Epiphanny Prince,-3.403840781949675,0.5912634245146188
880,Brianna Turner,-1.2888491326349658,-2.5822456977251456
881,Marina Mabrey,-2.293651034036165,1.1165260611654129
882,Shavonte Zellous,-1.9624922012179191,0.21980363077339662
883,Alexis Jones,-2.1400806725219748,0.9436265142579322
884,Camille Smith,-1.4659000186671516,-0.25670214541897646
885,Imani McGee-Stafford,-1.2304498286387076,-1.791594509266576
886,Seimone Augustus,-3.2308466442818387,0.6708904556342806
887,Morgan Tuck,-2.239332523534232,0.27280517457215825
888,Nayo Raincock-Ekunwe,-1.985997738024477,-1.1420995691024367
889,Natisha Hiedeman,-2.4947756774768837,0.6460271605892927
890,Rachel Banham,-2.6772100806006303,1.2522174695212478
891,Brionna Jones,-2.510468259032934,-1.9009975356342965
892,Sugar Rodgers,-2.3513319542949143,1.1170457231289455
893,Sydney Colson,-2.0800856121824087,1.0082941893619655
894,Marie Gülich,-1.7106109999731123,-1.1705027560937136
895,Alana Beard,-2.3874330965460904,0.09346741036064482
896,Tayler Hill,-3.509577409535626,-0.027050176140563244
897,Sophie Cunningham,-2.4149773270525814,0.3759694610495244
898,Han Xu,-4.1102928894924995,0.14735068652349076
899,Kayla Alexander,-3.143304951705718,-1.6833740123365513
900,Maite Cazorla,-2.654172770095773,1.1338926342295637
901,Megan Gustafson,-2.784282120139018,-1.2077419280339194
902,Sancho Lyttle,-2.390484174076625,-0.8589405878700591
903,Karima Christmas-Kelly,-3.167870268109646,0.626779508313169
904,Paris Kea,-4.1486181731527845,0.5580823559836737
905,Alaina Coates,-2.8812776891789116,-2.1095319020400183
906,Carolyn Swords,-3.0691612013803082,-1.159906217060347
907,Stephanie Mavunga,-2.8945471973272716,-1.7301982244560683
908,Kristine Anigwe,-2.9299592248591706,-1.6390144352425988
909,Katie Lou Samuelson,-3.664176887021062,0.2995752592490235
910,Brooke McCarty-Williams,-2.608506821186349,1.0956889289870977
911,Myisha Hines-Allen,-2.8782561436847893,-0.5743024643768879
912,Asia Taylor,-3.7218308757634193,-1.0104440099421075
913,Tiffany Bias,-4.020691771176123,0.6754052537551961
914,Shey Peddy,-3.7890438923624403,0.5509415825644639
915,Anriel Howard,-4.631188233103107,-0.4039863990109436
916,Kim Mestdagh,-4.43786193608926,0.8193791957999513
917,Jamierra Faulkner,-4.766861211250703,-0.19068462633203384
918,Karlie Samuelson,-4.878759935711878,0.13767378589040485
919,Shao Ting,-4.720095471762139,-1.064528556093428
920,Victoria Macaulay,-4.554439960825342,-0.83206104869583
921,Alanna Smith,-4.210604501415001,-0.8966333917433207
922,Avery Warley-Talbert,-3.5104001572389416,-2.0172580452429076
923,Erica McCall,-4.284331034508903,-1.255301076533087
924,JiSu Park,-4.666786954440941,-1.085661906371188
925,Jillian Alleyne,-5.959401604925556,-1.5040163787287921
926,Ashley Walker,-5.248114490714576,-0.6225449032935961
927,Chloe Jackson,-5.252489674105883,-0.8738300725486191
928,Courtney Paris,-4.362480046028864,-1.0434085331527532
929,Haley Peters,-4.893670256452354,-0.5010559594529391
930,Bridget Carleton,-6.198513349101602,-0.4303905023330946
931,Blake Dietrick,-4.992924110357794,-0.3310709079512454
932,Arica Carter,-6.128740197612353,-0.7282198653203562
933,Angel McCoughtry,-7.053910870081887,-0.6817221867770621
934,Jaime Nared,-6.835288516099106,-0.9591743756044242
935,Kenisha Bell,-6.6801653066490125,-0.7252381397943954
