,Player,Component 1,Component 2
1567,Maya Moore,9.969192758410331,1.1688109321424265
1568,Skylar Diggins-Smith,6.830743829662526,2.92993887178633
1569,Candace Parker,7.867730121218247,0.060599739637049725
1570,Angel McCoughtry,7.607140984954919,1.7570891009150982
1571,Elena Delle Donne,4.545206488645573,1.161073709715134
1572,Tina Charles,7.141999226983358,-3.934169492869938
1573,Odyssey Sims,4.992285581160256,3.028611898637233
1574,Seimone Augustus,2.9715602137051658,1.4031484407452588
1575,Diana Taurasi,6.414388052487516,3.7126072261359484
1576,Tamika Catchings,5.50786240363753,0.7490319097602902
1577,Nneka Ogwumike,5.691298343162961,-1.9812239266888574
1578,Brittney Griner,6.8625437076683395,-4.998505099724425
1579,Chiney Ogwumike,6.222499019451764,-4.994515394463321
1580,Epiphanny Prince,4.652837108694136,2.9308751445592485
1581,Glory Johnson,6.986887931289222,-4.130595546079382
1582,Candice Dupree,4.783126632633378,-2.2330813439010315
1583,Lindsay Whalen,4.216687323590787,0.6144492492059659
1584,Erika de Souza,5.695165845779787,-4.087033616370885
1585,Sylvia Fowles,6.717263948239656,-5.084893917264762
1586,Cappie Pondexter,3.4921981818178445,2.2682126391209345
1587,Katie Douglas,3.712903038902872,3.908471749416242
1588,Kayla McBride,2.0724102164539855,3.1844582609879004
1589,Danielle Robinson,4.026584303564012,0.42996899109296766
1590,Camille Smith,3.735790737343286,1.0398572061033564
1591,Crystal Langhorne,3.742295164454682,-1.285213274717189
1592,Tiffany Hayes,3.2979127980736,2.020912726959969
1593,Ivory Latta,3.0304196012650078,4.834035429482512
1594,Jia Perkins,2.0113660552787094,3.2471128360828208
1595,Alex Bentley,2.3541779136198375,2.3702817144436854
1596,Sancho Lyttle,5.585649960460376,-2.684094369484331
1597,Jantel Lavender,3.0594627572725583,-2.0632811113232705
1598,Kristi Toliver,2.6319909037620377,3.630850646229607
1599,Allie Quigley,1.5823043422889909,2.497843516639521
1600,Shavonte Zellous,2.4313647078072806,1.2980092002780155
1601,Danielle Adams,2.49265758551617,0.7423022547214708
1602,Sue Bird,1.9023756491467205,3.474933913294197
1603,Penny Taylor,2.8097153638008963,2.0102430665032274
1604,DeWanna Bonner,2.845109040900347,0.9410633759574067
1605,Briann January,2.456848858418904,2.937782420807503
1606,Emma Meesseman,3.4881316288399526,-2.7706942578867624
1607,Alyssa Thomas,2.374980269900162,-1.1585197745553315
1608,Monique Currie,2.742409778184031,0.7403854737888337
1609,Erlana Larkins,5.381660819987316,-3.942793280744398
1610,Jessica Breland,3.6209326412600964,-3.3395956279527628
1611,Bria Hartley,1.6957860042460946,2.313063656865293
1612,Kelsey Bone,1.9260859078023542,-2.2062815452634594
1613,Courtney Paris,4.384125271978369,-5.795539796729837
1614,Kia Vaughn,1.9059946247495565,-2.3780263692803345
1615,Marissa Coleman,1.3180797868010707,1.7423476142527652
1616,Alana Beard,1.4591602166244075,0.48211990287350603
1617,Shoni Schimmel,1.077945178729204,3.258814446284546
1618,Becky Hammon,0.7862851806352505,3.956188237746969
1619,Sophia Young-Malcolm,0.9889724737404321,-1.3734586542787943
1620,Tanisha Wright,1.3536273728915083,1.0034279825914276
1621,Janel McCarville,2.4812051422784283,-0.27932035858208215
1622,Jamierra Faulkner,0.97355581550621,1.4348962212629328
1623,Allison Hightower,0.28915238925918724,0.6511051619738221
1624,Anna Cruz,1.4518212518862357,1.0451784817487744
1625,Plenette Pierson,0.3408159090439752,-0.5425666026617073
1626,Courtney Vandersloot,1.9021109384379615,1.5622075967261384
