,Player,Component 1,Component 2
479,Tina Charles,8.499277861570675,-1.2525240170257768
480,Brittney Griner,7.748393001966914,-4.576270199495004
481,Breanna Stewart,8.359182286303165,-1.7768782347113055
482,Jonquel Jones,9.189902992930246,-3.109633127014987
483,Arike Ogunbowale,4.943681225041601,3.6466348440220604
484,A'ja Wilson,7.482929773934547,-3.317791577788462
485,Jewell Loyd,5.232469791569117,2.873083746589629
486,Kelsey Mitchell,3.9398875187407105,3.2401645379635613
487,Skylar Diggins-Smith,5.900209124343325,2.093275100606342
488,Betnijah Laney-Hamilton,4.726810116401105,1.8242588259597114
489,Courtney Williams,4.757592418417132,0.07386720284964989
490,Ariel Atkins,4.512632324323516,2.5878928513161172
491,Napheesa Collier,5.86135456765852,-1.3845078893702634
492,Natasha Howard,4.8990489594707345,-0.9264378294755925
493,Sylvia Fowles,6.734475133184077,-5.112733432954731
494,DeWanna Bonner,5.553312121086636,0.8263215594977191
495,Diana Taurasi,4.982197026003657,3.5896003938314927
496,Kelsey Plum,3.1332985628498036,2.6942106477410226
497,Brionna Jones,4.668982057435523,-3.4451781786313305
498,Tiffany Hayes,3.62711820891576,2.1925609388639575
499,Nneka Ogwumike,3.74065259588895,-0.45983662367968664
500,Kahleah Copper,3.3083822948151727,0.3742559477890317
501,Liz Cambage,4.924616819488365,-3.5252842510349236
502,Chennedy Carter,1.7840363003099968,0.20302543982752336
503,Kayla McBride,2.9240146777267917,2.422995101805838
504,Elena Delle Donne,1.4830161709592502,0.16245712836529858
505,Erica Wheeler,3.6975203296692,1.9301890381901363
506,Aerial Powers,2.6370317156498113,0.5208035256596606
507,Candace Parker,4.963305262555088,-1.2382149923185377
508,Marina Mabrey,2.936603664686039,2.373184962285859
509,Allie Quigley,2.086632443941579,2.6478651750511975
510,Myisha Hines-Allen,3.6034039745777138,-1.1263349017308308
511,Jackie Young,2.5276927809426075,-0.43473047808925547
512,Tiffany Mitchell,1.716720063895936,0.5526951175852477
513,Satou Sabally,3.104835829130049,-0.5265682669480821
514,Allisha Gray,2.8776268908611415,-0.19979954579843334
515,Sabrina Ionescu,4.4298414718515176,2.627178473504973
516,Sami Whitcomb,2.78080793548423,2.865721487091971
517,Dearica Hamby,2.9076659360592436,-1.4677023672947496
518,Diamond DeShields,2.5638731726507653,0.8424629578718298
519,Teaira McCowan,4.501132325456628,-6.042904692064495
520,Chelsea Gray,2.516253100133561,1.8874516620341333
521,Isabelle Harrison,2.131734673020507,-2.682894515357702
522,Jasmine Thomas,2.4116818140476144,2.5695581511068735
523,Riquna Williams,1.3228424923893647,2.409579363566251
524,Courtney Vandersloot,4.231033254357809,1.9568727894419098
525,Cheyenne Parker-Tyus,1.386982752787245,-0.42467650738698925
526,Sue Bird,1.9137860623888163,3.930671094686848
527,Layshia Clarendon,1.697544883249444,0.9706648564048668
528,Danielle Robinson,1.6920923534913073,0.7978146208233448
529,Kia Nurse,1.2223437108269826,2.131680163776207
530,Brittney Sykes,2.2839221743112508,-0.5809788412559429
531,Kristi Toliver,0.532261992490304,2.869791390126948
532,Amanda Zahui B,1.976503412141013,-0.5834352696338998
533,Rebecca Allen,1.6601903941869014,1.271332406132898
534,Te'a Cooper,0.39252863708509766,1.3301537003798027
535,Crystal Bradford,0.6473072809961824,0.44284245495124364
536,Odyssey Sims,0.6155133657159475,1.273852550031185
537,Natasha Cloud,2.4430994601612226,2.096350336686726
538,Michaela Onyenwere,0.30299807360613895,0.6592680864160805
539,Nia Coffey,1.2570182954549038,0.586789730671064
540,Monique Billings,1.8578223458537233,-3.7097718761919003
541,Brianna Turner,2.8103226121410887,-4.682733074154314
542,Crystal Dangerfield,-0.12688123141183288,1.489166652557007
543,Damiris Dantas,0.6116680610204658,1.3844088791915912
544,Natisha Hiedeman,-0.12965205264863858,2.0320526066936093
545,Kayla Thornton,1.1793652793792804,-0.7902352550972369
546,Stefanie Dolson,0.3718410643552053,-0.089173595368277
547,Azurá Stevens,0.33287015427181366,-1.2663960117565574
548,Mercedes Russell,1.1457130461524627,-2.7251547485063257
549,Chiney Ogwumike,0.27599421933124435,-0.5266559770065586
550,Katie Lou Samuelson,-0.1710288516527404,0.6297046801112076
551,Briann January,0.6183317670465106,2.0359354476947176
552,Shatori Walker-Kimbrough,-0.8379090448451118,0.5152714175161001
553,Victoria Vivians,-0.1547089999647686,1.4003646670690821
554,Ezi Magbegor,-0.10528539383771955,-1.5634866954518503
555,Astou Ndour-Fall,-0.06949857262299343,-1.613821853435501
556,Jantel Lavender,-0.8079789097526523,-0.7188986019911359
557,Candice Dupree,-1.3410143900271683,-0.40618360159631367
558,Theresa Plaisance,0.3920885734198418,0.3876990315806749
559,Leilani Mitchell,-0.27985988027399167,2.6555287993032253
560,Aari McDonald,-0.705555265259196,1.6208758213910883
561,Jazmine Jones,-0.7917380479679106,0.4630802655700696
562,Reshanda Gray,-0.9527934671411549,-1.2795046594198027
563,Jessica Breland,0.9292961456719178,-2.1189906782771954
564,Elizabeth Williams,0.2733248900398029,-2.987600986620977
565,Jordin Canada,-0.909532604790703,0.14031917792717782
566,Ruthy Hebard,-0.5462745092905059,-2.6405348505999737
567,Epiphanny Prince,-1.046628035019643,1.4691768753691605
568,Stephanie Talbot,-0.5816405917233046,0.6560513516260533
569,Kylee Shook,-0.7462761366215758,-0.08908184312673104
570,Sophie Cunningham,-1.3415182634079588,1.0066128129611687
571,Alyssa Thomas,-0.7199835845815579,-1.121796406776289
572,Emma Cannon,-0.9515988253104157,-0.5142861870008588
573,Moriah Jefferson,-1.1383739619679523,1.156222092390721
574,Lindsay Allen,-1.4543039190801184,0.9393457373850767
575,Shey Peddy,-0.7428813517745201,1.2751260429114017
576,Rachel Banham,-2.019161753313283,1.4764265148167706
577,Tianna Hawkins,-1.024081385309089,0.07467721717552614
578,Bernadett Határ,-1.926024350590587,-1.528050912922829
579,Bridget Carleton,-1.2562154633475289,0.723396938354803
580,Kia Vaughn,-1.9138788034865561,-0.8193183106015357
581,Megan Walker,-2.2568657130863516,0.7051365680596415
582,Sydney Wiese,-2.156134303354894,1.650138854916627
583,Tyasha Harris,-1.6928949014506434,0.9450221046885623
584,Bria Holmes,-1.815170042018596,-0.11923132744023006
585,Shavonte Zellous,-1.5336649487147997,0.3862419213284811
586,Kaila Charles,-1.3315229735192948,-0.6484139518725943
587,Erica McCall,-1.6297059917650765,-2.267804565541983
588,Megan Gustafson,-2.9644535350804424,-1.8899737247508197
589,Bria Hartley,-4.03814633673103,0.7672023497058945
590,Natalie Achonwa,-2.2871246789954753,-0.8808535386459381
591,Karlie Samuelson,-2.5233025015991224,0.9874337527451296
592,Charli Collier,-2.627740383293435,-2.0571502454990216
593,Kristine Anigwe,-2.1912804103061454,-1.7451132959098112
594,Dana Evans,-3.362580842307898,1.1697190283393137
595,Arella Guirantes,-3.1948672057730545,0.10681171802764612
596,Leaonna Odom,-3.154921594082771,-0.3158792052880881
597,Kennedy Burke,-3.7377910244303565,0.12470114221427792
598,DiJonai Carrington,-3.0060342331199457,-0.4779676148299467
599,Kiara Leslie,-3.3835645318168743,-0.13498018957988211
600,Lauren Cox,-2.598664862009536,-1.0999834766089391
601,Bella Alarie,-2.152180250550261,-2.110034772593614
602,Joyner Holmes,-4.481354105437161,0.48247331240255237
603,Shekinna Stricklen,-3.7606862394771974,0.8733173189809945
604,Stephanie Watts,-2.301835190609278,-1.0918468809659423
605,Awak Kuier,-3.129494958430435,-1.0908526878583136
606,Blake Dietrick,-3.382944282548939,0.41804028140101646
607,DiDi Richards,-3.3853189696348913,0.2526793933570839
608,Chelsey Perry,-4.295818079478583,0.15762561417734777
609,Jessica Shepard,-3.0076859816752464,-1.1874386136203925
610,Brittany Boyd-Jones,-3.0343247348221993,1.3854527722801504
611,Kalani Brown,-5.903130950993985,-0.8916152276137409
612,Shyla Heal,-3.7771258229178635,-0.09011323950153381
613,Stella Johnson,-4.025901808239567,0.038654362120707934
614,JiSu Park,-3.411113842350961,-1.2546109085056107
615,Kysre Gondrezick,-4.057394309434842,0.5956362337482143
616,Beatrice Mompremier,-3.3852887565887824,-1.6675777185873364
617,Lexie Brown,-4.537829832712689,0.7394730752283972
618,Kiah Stokes,-1.4877601023953244,-2.077038011336673
619,Natasha Mack,-4.498423080407626,-1.131062146711647
620,Stephanie Jones,-4.855109121266655,-1.19879589973848
621,Alanna Smith,-4.539996402955048,-0.2878755310106489
622,Aaliyah Wilson,-4.705868173099972,-0.33184360890608783
623,Destiny Slocum,-4.519412302227213,0.13736457968812177
624,Cierra Burdick,-4.616983186207906,-1.1190888687553635
625,Chelsea Dungee,-5.905882527093265,-0.1571022956228751
626,Kiana Williams,-5.520104643640064,0.2038572927778615
627,Aleah Goodman,-6.865335491381794,-0.31289489964489986
628,Angel McCoughtry,-6.7930693811891345,-0.10795078376087379
629,Haley Gorecki,-6.7619638331458995,-0.4695101357941665
630,Jasmine Walker,-5.155382710953354,-0.09856369437570191
631,Jillian Alleyne,-6.034296449418176,-0.9890028022505927
632,Linnae Harper,-5.982842848790335,-0.8165702925462974
633,Mikiah Herbert Harrigan,-7.137877039720234,-0.5020710466592694
