,Player,Component 1,Component 2
463,Aisha Sheppard,-4.376519272551738,-0.5283847913287875
464,Kristine Anigwe,-4.324106762867596,1.4235752419336682
465,Kamiah Smalls,-3.554505598522844,0.36615135884341204
466,Kierstan Bell,-4.699299593751498,-0.0008567159179664781
467,Kiana Williams,-5.28490989065545,-0.39958297616967714
468,Rennia Davis,-5.361990540867864,1.092605818863441
469,Jasmine Dickey,-4.9959065823634665,0.01235441719161496
470,Amy Atwell,-5.681598147729505,-0.27805525772157264
471,Jazmine Jones,-5.46366397582834,0.2794128654090024
472,Lorela Cubaj,-4.971060993202942,1.842700274610249
473,Elissa Cunane,-5.5893245854474465,1.7388711899553733
474,Sam Thomas,-5.1634362906666995,-0.10972212381567034
475,Hannah Sjerven,-6.551450059743949,0.5172486291033104
476,Kaila Charles,-6.734363492342037,0.34342193368422436
477,Raina Perez,-6.971488631575687,0.07024615136729358
478,Tina Krajisnik,-5.983783023640856,-0.05701697420783803
