,Player,Component 1,Component 2
936,Liz Cambage,9.41402548816509,-4.276333042032777
937,Breanna Stewart,8.507929955406123,-0.5207963080755899
938,A'ja Wilson,7.294494927463268,-4.4400202821759205
939,Diana Taurasi,7.318537628223622,4.972312461686727
940,Elena Delle Donne,7.056028326962177,-0.4863939004831983
941,Brittney Griner,8.147181416110275,-4.5044946995321204
942,Tina Charles,6.509695706870672,-0.722099813898548
943,Kayla McBride,4.773666283149519,2.307376591996891
944,Maya Moore,5.696676332590014,2.197245218888634
945,Skylar Diggins-Smith,6.464969588435395,2.7821025834632658
946,Candace Parker,8.133073061140612,-0.7220296034716194
947,Sylvia Fowles,9.401634667412871,-6.387889149633493
948,DeWanna Bonner,6.468954032313496,0.7320724318253746
949,Tiffany Hayes,4.835310278250035,1.820141427232854
950,Angel McCoughtry,5.907624798728901,-0.2653903901057495
951,Jewell Loyd,4.942084359558983,2.5502845654452093
952,Nneka Ogwumike,5.189234418289762,-1.5048198733416271
953,Allie Quigley,3.1825624622949698,3.5195840640557945
954,Chelsea Gray,4.248838629855289,2.2725580710512925
955,Chiney Ogwumike,5.202989740111047,-3.015072381949395
956,Diamond DeShields,4.151335727164572,0.8940561657122865
957,Candice Dupree,3.1290707595617864,-1.7736359157226573
958,Kristi Toliver,3.934032864900902,4.270967789306774
959,Natasha Howard,5.566302925439878,-3.003101197541443
960,Jasmine Thomas,3.733440650595015,2.600441023206184
961,Kelsey Mitchell,2.3137629075894006,3.463721544335599
962,Courtney Williams,2.978731492703313,-0.05293133608149412
963,Courtney Vandersloot,5.669283378489259,3.450258545562546
964,Jonquel Jones,3.537023548598022,-0.7535184097196719
965,Ariel Atkins,2.248306310452715,1.948590199809561
966,Seimone Augustus,0.562618593855192,1.508320130038409
967,Alyssa Thomas,4.613871708272675,-2.972413469688551
968,Renee Montgomery,2.370075067366232,4.299093566738078
969,Natalie Achonwa,3.11024891235795,-3.7142609672153206
970,LaToya Sanders,3.1522761754062554,-3.256373496201256
971,Sue Bird,2.785308800924881,3.9444970055176314
972,Cheyenne Parker-Tyus,2.571984150611483,-2.6056339313596872
973,Tamera Young,2.2944240302992824,-0.4183822444993151
974,Stefanie Dolson,2.419343296385821,-0.07395879096559874
975,Brittney Sykes,1.2649576311719712,0.292621790205721
976,Kelsey Plum,1.4616319042109986,2.293915130987396
977,Alex Bentley,1.3121578707468038,2.431090326300328
978,Karima Christmas-Kelly,2.448888110115237,-0.9880606734512917
979,Kayla Thornton,2.1597004303250698,0.9143730898345177
980,Allisha Gray,2.2062093138751324,0.8179385281459398
981,Kia Nurse,0.7285485707552083,1.4082266398806675
982,Elizabeth Williams,2.7012619849630224,-3.757508631370781
983,Tiffany Mitchell,1.0895707715665117,0.6078520328608535
984,Azurá Stevens,1.951135690816671,-0.6755069258625985
