,Player,Component 1,Component 2
1408,Elena Delle Donne,9.91332311098168,-1.0027113489936896
1409,Maya Moore,8.877673959299447,2.175803127292253
1410,Angel McCoughtry,8.303872538885539,1.5986052634211954
1411,Candace Parker,10.606147072969739,-1.6411742095225652
1412,Skylar Diggins-Smith,5.876474506972047,3.581666145454447
1413,Tina Charles,6.85198919978489,-3.2411925948775773
1414,Nneka Ogwumike,5.967483359003274,-2.459554015989672
1415,Odyssey Sims,5.362522315790629,2.673255505210691
1416,DeWanna Bonner,6.083277795811179,1.4256631133337978
1417,Riquna Williams,5.140822420025313,3.7263158501590903
1418,Kelsey Bone,4.688189604185409,-2.5168349071025187
1419,Sylvia Fowles,6.136191636844698,-4.354167088370918
1420,Brittney Griner,6.84134361680158,-5.907030227925819
1421,Epiphanny Prince,4.097019447502126,2.7443244613293345
1422,Cappie Pondexter,3.8019604989108844,1.7718154203919434
1423,Alex Bentley,3.3831088583656137,3.734635736403
1424,Jantel Lavender,5.774613255890517,-3.4783417610909697
1425,Candice Dupree,3.3599725550885897,-1.259950395494785
1426,Kayla McBride,2.6604250693346994,4.02132791043288
1427,Seimone Augustus,2.1494028620979218,0.6085675656352447
1428,Ivory Latta,2.9285789163071128,4.833875725753266
1429,Jia Perkins,2.8713297328121876,2.2785948314572564
1430,Tamika Catchings,6.147878900503132,-0.8452220024772791
1431,Tiffany Hayes,3.738223675974941,1.985717963221696
1432,Plenette Pierson,3.4412947214669116,0.6153814256692236
1433,Kristi Toliver,3.016434550075226,3.5577438420172043
1434,Emma Meesseman,3.5725100915834447,-2.141318740981075
1435,Sophia Young-Malcolm,2.851072265497075,-1.577004070373767
1436,Courtney Vandersloot,4.0860938410960514,2.0327745792062952
1437,Crystal Langhorne,2.5896397322257685,-1.8827336454206347
1438,Allie Quigley,0.943372115106082,2.2422437208745185
1439,Shenise Johnson,3.178496840291703,0.9485827139745985
1440,Lindsay Whalen,2.6284194306958413,1.0406304022109867
1441,Jewell Loyd,1.8263070750463752,0.5419480775824052
1442,Stefanie Dolson,3.171183804381327,-1.481488088871194
